25210.0, {'247379907': 798.0, '252017285': 16.0, '256201389': 0, '26110729': 2822.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28430.0, {'247379907': -40.0, '252017285': 5.0, '256201389': 3.0, '26110729': -328.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 35, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28440.0, {'247379907': 128.0, '252017285': 0, '256201389': 0, '26110729': -80.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 28, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 36, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28450.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': -371.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -3.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 39, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28460.0, {'247379907': -2.0, '252017285': 0, '256201389': 0, '26110729': -76.0, '280120513': -18.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 31, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 42, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28470.0, {'247379907': -13.0, '252017285': -6.0, '256201389': 0, '26110729': -350.0, '280120513': -33.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 38, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28480.0, {'247379907': -28.0, '252017285': -10.0, '256201389': 0, '26110729': -112.0, '280120513': -40.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -16.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 28, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 38, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28490.0, {'247379907': 43.0, '252017285': 10.0, '256201389': 0, '26110729': 295.0, '280120513': -40.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -4.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 23, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 32, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28500.0, {'247379907': 0, '252017285': -29.0, '256201389': 0, '26110729': -320.0, '280120513': -44.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 23, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28510.0, {'247379907': 0, '252017285': 35.0, '256201389': 0, '26110729': -320.0, '280120513': -60.0, '32319828': 0, '62426694': -3.0, 'cluster_1098574052_1098574061_247379905': -19.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 4, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 6, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
28520.0, {'247379907': -12.0, '252017285': 0, '256201389': 0, '26110729': -320.0, '280120513': -60.0, '32319828': 0, '62426694': 3.0, 'cluster_1098574052_1098574061_247379905': -32.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 32, '280120513': 6, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28530.0, {'247379907': -20.0, '252017285': 0, '256201389': 0, '26110729': 199.0, '280120513': -61.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 21.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 21, '280120513': 4, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 7, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28540.0, {'247379907': -20.0, '252017285': 0, '256201389': 0, '26110729': 75.0, '280120513': 278.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -29.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 34, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28550.0, {'247379907': 52.0, '252017285': -7.0, '256201389': 0, '26110729': -371.0, '280120513': -16.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -73.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 30, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 39, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28560.0, {'247379907': 0, '252017285': 7.0, '256201389': 0, '26110729': 42.0, '280120513': -20.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 38, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28570.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 512.0, '280120513': -20.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 57.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 33, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, 
28580.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 462.0, '280120513': 91.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 58.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 20, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 26, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
28590.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 353.0, '280120513': -20.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 22, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28600.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 441.0, '280120513': 63.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 40.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28610.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 128.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -17.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28620.0, {'247379907': -14.0, '252017285': 0, '256201389': 0, '26110729': 177.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 25.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28630.0, {'247379907': -31.0, '252017285': 0, '256201389': 0, '26110729': 148.0, '280120513': -5.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -11.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28640.0, {'247379907': 25.0, '252017285': -7.0, '256201389': 0, '26110729': -80.0, '280120513': -14.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 8, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28650.0, {'247379907': -57.0, '252017285': -25.0, '256201389': 0, '26110729': -80.0, '280120513': 19.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5.0}, {'247379907': 5, '252017285': 3, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 9, '252017285': 3, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28660.0, {'247379907': -39.0, '252017285': 32.0, '256201389': 0, '26110729': 616.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -38.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
28670.0, {'247379907': -15.0, '252017285': -12.0, '256201389': 0, '26110729': -15.0, '280120513': 0, '32319828': 0, '62426694': -18.0, 'cluster_1098574052_1098574061_247379905': -73.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 4, '252017285': 2, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 10}, 
28680.0, {'247379907': -62.0, '252017285': 12.0, '256201389': 0, '26110729': 50.0, '280120513': -5.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 10}, 
28690.0, {'247379907': -80.0, '252017285': 0, '256201389': 0, '26110729': -8.0, '280120513': -10.0, '32319828': 0, '62426694': -20.0, 'cluster_1098574052_1098574061_247379905': -106.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 11}, 
28700.0, {'247379907': -92.0, '252017285': 0, '256201389': 0, '26110729': -54.0, '280120513': 15.0, '32319828': 0, '62426694': 58.0, 'cluster_1098574052_1098574061_247379905': -133.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 14}, 
28710.0, {'247379907': 254.0, '252017285': 0, '256201389': 0, '26110729': 19.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 172.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28720.0, {'247379907': -75.0, '252017285': 0, '256201389': 0, '26110729': -57.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28730.0, {'247379907': 8.0, '252017285': -2.0, '256201389': 0, '26110729': -43.0, '280120513': 0, '32319828': 0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 10}, 
28740.0, {'247379907': 16.0, '252017285': -24.0, '256201389': 0, '26110729': -50.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 4, '252017285': 3, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 10}, 
28750.0, {'247379907': 162.0, '252017285': 26.0, '256201389': -5.0, '26110729': 212.0, '280120513': 0, '32319828': 0, '62426694': 15.0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 0, '252017285': 0, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 0, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28760.0, {'247379907': 0, '252017285': -10.0, '256201389': 5.0, '26110729': -26.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28770.0, {'247379907': -11.0, '252017285': 10.0, '256201389': 0, '26110729': -24.0, '280120513': -18.0, '32319828': -7.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28780.0, {'247379907': -20.0, '252017285': -4.0, '256201389': 0, '26110729': -43.0, '280120513': -20.0, '32319828': -10.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 398.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 2, '32319828': 1, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 5}, 
28790.0, {'247379907': -20.0, '252017285': 1.0, '256201389': 0, '26110729': 97.0, '280120513': -20.0, '32319828': -19.0, '62426694': -4.0, 'cluster_1098574052_1098574061_247379905': 318.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 1, '32319828': 1, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, 
28800.0, {'247379907': -20.0, '252017285': 3.0, '256201389': 0, '26110729': -7.0, '280120513': 55.0, '32319828': 36.0, '62426694': -32.0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 1, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 2}, 
