25210.0, {'247379907': 0, '252017285': 17.0, '256201389': 0, '26110729': 1162.0, '280120513': 0, '32319828': 6.0, '62426694': 31.0, 'cluster_1098574052_1098574061_247379905': 8.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28440.0, {'247379907': -18.0, '252017285': 0, '256201389': -2.0, '26110729': -84.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 107.0}, {'247379907': 2, '252017285': 0, '256201389': 1, '26110729': 10, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 2, '252017285': 0, '256201389': 1, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28450.0, {'247379907': 0.0, '252017285': 0, '256201389': -10.0, '26110729': 27.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -9.0}, {'247379907': 1, '252017285': 0, '256201389': 1, '26110729': 9, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 0, '256201389': 1, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28460.0, {'247379907': -10.0, '252017285': -2.0, '256201389': -10.0, '26110729': -116.0, '280120513': 17.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 1, '252017285': 1, '256201389': 1, '26110729': 9, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 1, '256201389': 1, '26110729': 12, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28470.0, {'247379907': -11.0, '252017285': 2.0, '256201389': 22.0, '26110729': -140.0, '280120513': -10.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 49.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 17, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28480.0, {'247379907': 21.0, '252017285': -1.0, '256201389': 0, '26110729': 14.0, '280120513': 15.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 1}, 
28490.0, {'247379907': -20.0, '252017285': -7.0, '256201389': 0, '26110729': 15.0, '280120513': 0, '32319828': 0, '62426694': 10.0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 17, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 21, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28500.0, {'247379907': 38.0, '252017285': 4.0, '256201389': 0, '26110729': -273.0, '280120513': -3.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 79.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
28510.0, {'247379907': 0, '252017285': -10.0, '256201389': 0, '26110729': -168.0, '280120513': 3.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -2.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
28520.0, {'247379907': 0, '252017285': 14.0, '256201389': 0, '26110729': -329.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -17.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 25, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
28530.0, {'247379907': 0, '252017285': -5.0, '256201389': 0, '26110729': -123.0, '280120513': -2.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -22.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 22, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 31, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
28540.0, {'247379907': 0, '252017285': -17.0, '256201389': 0, '26110729': -132.0, '280120513': -12.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -48.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 19, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 31, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
28550.0, {'247379907': 0, '252017285': -24.0, '256201389': 0, '26110729': -315.0, '280120513': 14.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -67.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 19, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 32, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, 
28560.0, {'247379907': 0, '252017285': 46.0, '256201389': 0, '26110729': -90.0, '280120513': 0, '32319828': 0, '62426694': -21.0, 'cluster_1098574052_1098574061_247379905': -79.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 31, '280120513': 0, '32319828': 0, '62426694': 3, 'cluster_1098574052_1098574061_247379905': 9}, 
28570.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': -329.0, '280120513': 0, '32319828': 0, '62426694': 21.0, 'cluster_1098574052_1098574061_247379905': -102.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 16, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 34, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
28580.0, {'247379907': -2.0, '252017285': 0, '256201389': 0, '26110729': -38.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -115.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 30, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
28590.0, {'247379907': 2.0, '252017285': 0, '256201389': 0, '26110729': 101.0, '280120513': 0, '32319828': 0, '62426694': -5.0, 'cluster_1098574052_1098574061_247379905': -129.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 27, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 13}, 
28600.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 154.0, '280120513': -2.0, '32319828': 0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': 318.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 23, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
28610.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 1027.0, '280120513': 2.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 8}, 
28620.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 208.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -85.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 18, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28630.0, {'247379907': -17.0, '252017285': 0, '256201389': 0, '26110729': 132.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -112.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 14, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 12}, 
28640.0, {'247379907': -49.0, '252017285': 0, '256201389': 0, '26110729': -89.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 141.0}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 7, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28650.0, {'247379907': -44.0, '252017285': 0, '256201389': 0, '26110729': -24.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
28660.0, {'247379907': 110.0, '252017285': 0, '256201389': 0, '26110729': -96.0, '280120513': 0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -108.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 11}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 12}, 
28670.0, {'247379907': -5.0, '252017285': 0, '256201389': 0, '26110729': 136.0, '280120513': 0, '32319828': 0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -166.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 18}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 20}, 
28680.0, {'247379907': -10.0, '252017285': 0, '256201389': 0, '26110729': -84.0, '280120513': -2.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 152.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 11, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 16}, 
28690.0, {'247379907': -10.0, '252017285': -9.0, '256201389': 0, '26110729': -125.0, '280120513': 2.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -124.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, 
28700.0, {'247379907': 25.0, '252017285': -10.0, '256201389': 0, '26110729': -137.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -150.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 15}, 
28710.0, {'247379907': 0, '252017285': -12.0, '256201389': 0, '26110729': 726.0, '280120513': 0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -159.0}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 0, '252017285': 2, '256201389': 0, '26110729': 10, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, 
28720.0, {'247379907': 0, '252017285': 31.0, '256201389': 0, '26110729': -113.0, '280120513': 0, '32319828': 0, '62426694': 6.0, 'cluster_1098574052_1098574061_247379905': -170.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, 
28730.0, {'247379907': -15.0, '252017285': 0, '256201389': 0, '26110729': -20.0, '280120513': 0, '32319828': 0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': -170.0}, {'247379907': 2, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 12, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, 
28740.0, {'247379907': 8.0, '252017285': 0, '256201389': 0, '26110729': -124.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -179.0}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 1, '252017285': 0, '256201389': 0, '26110729': 13, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 18}, 
28750.0, {'247379907': -11.0, '252017285': -7.0, '256201389': 0, '26110729': -148.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -180.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 15, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 18}, 
28760.0, {'247379907': 18.0, '252017285': 7.0, '256201389': 0, '26110729': 193.0, '280120513': 0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -184.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 9, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 19}, 
28770.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 380.0, '280120513': 0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -190.0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 19}, 
28780.0, {'247379907': -9.0, '252017285': -1.0, '256201389': 0, '26110729': 169.0, '280120513': -3.0, '32319828': 0, '62426694': 52.0, 'cluster_1098574052_1098574061_247379905': -190.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 19}, 
28790.0, {'247379907': 9.0, '252017285': -10.0, '256201389': 0, '26110729': 2.0, '280120513': 3.0, '32319828': 0, '62426694': -6.0, 'cluster_1098574052_1098574061_247379905': -190.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 19}, 
28800.0, {'247379907': -16.0, '252017285': -10.0, '256201389': 0, '26110729': -26.0, '280120513': -9.0, '32319828': 0, '62426694': -26.0, 'cluster_1098574052_1098574061_247379905': -190.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 17}, {'247379907': 3, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 19}, 
